Date,Close,High,Low,Open,Volume
2014-05-14,14.542241096496582,14.648147791607997,14.515764811253085,14.63490809484882,31432723
2014-05-15,14.376761436462402,14.495906263230406,14.270854751097811,14.476049051125287,49008449
2014-05-16,14.39661693572998,14.39661693572998,14.284091193051433,14.383378795901574,41206002
2014-05-19,14.469429016113281,14.48266715805633,14.350285738625846,14.35690480959737,24674780
2014-05-20,14.383378982543945,14.476047516682375,14.330424868406077,14.442950612544786,24000561
2014-05-21,14.476052284240723,14.535623933860952,14.429718778980542,14.436336297022935,39055814
2014-05-22,14.542241096496582,14.568717381740079,14.456191615317788,14.495907597320462,22555244
2014-05-23,14.588573455810547,14.595192526604247,14.529001818667243,14.562097172635745,20383390
2014-05-27,14.714340209960938,14.77391185866256,14.621671646731915,14.621671646731915,28444963
2014-05-28,14.687861442565918,14.727575868330486,14.654766087762109,14.681242371605155,40448075
2014-05-29,14.720955848693848,14.734193989762254,14.654765143351819,14.720955848693848,18361350
2014-05-30,14.754047393798828,14.767287085587723,14.681237636712558,14.687856705538582,33521607
2014-06-02,14.793766975402832,14.807005116289313,14.694479364617012,14.767290693629873,24982776
2014-06-03,14.813627243041992,14.813627243041992,14.727577755389142,14.75405404262462,19306758
2014-06-04,14.853342056274414,14.866580200232951,14.767294120543921,14.767294120543921,24081684
2014-06-05,14.992341041564941,14.998960112184218,14.813624580707202,14.87981528689997,38203470
2014-06-06,15.09162425994873,15.111483022205537,15.00557635809612,15.032052635589231,36753598
2014-06-09,15.157822608947754,15.177679825060254,15.08501281653525,15.098250960610251,39739634
2014-06-10,15.151203155517578,15.151203155517578,15.091629954542077,15.118107796163168,26550947
2014-06-11,15.051911354064941,15.098246398464262,15.00557786380275,15.091625774289676,25320439
2014-06-12,14.959248542785645,15.051915549136957,14.9327722552567,15.045296477254722,36993766
2014-06-13,14.965865135192871,15.032055843049068,14.919530085556229,14.99896048912097,34428485
2014-06-16,14.893056869506836,14.939390374548148,14.853342436614282,14.939390374548148,41736316
2014-06-17,15.045294761657715,15.058532903912658,14.866578287078589,14.873197358206061,30098442
2014-06-18,15.131340980529785,15.157817259335577,14.979100823259431,15.038672450572463,38125793
2014-06-19,15.111486434936523,15.15120086014517,15.058532313854334,15.137962718408955,28443117
2014-06-20,15.171292304992676,15.191228105357496,15.124773877186716,15.17793757178095,30669011
2014-06-23,15.20451831817627,15.217808851472437,15.11812829146317,15.171291984935852,23893956
2014-06-24,15.104839324951172,15.237746231986929,15.084903522939033,15.171293558613137,27761266
2014-06-25,15.118132591247559,15.138068396861799,15.018453563176354,15.031744100252515,31616881
2014-06-26,15.064966201782227,15.118128335120412,14.951995108150562,15.098192535118592,32902784
2014-06-27,15.124777793884277,15.124777793884277,15.018453497738268,15.018453497738268,22087464
2014-06-30,15.111482620239258,15.138063686119944,15.071611021418228,15.091546820828743,45984497
2014-07-01,15.20451831817627,15.270970984657104,15.144710918343518,15.144710918343518,34924332
2014-07-02,15.191231727600098,15.251039142955216,15.184586459227306,15.197876995972889,21714471
2014-07-03,15.310846328735352,15.330782131523197,15.264327895275478,15.297555793543456,27225904
2014-07-07,15.244400024414062,15.29091692178925,15.197883127038875,15.29091692178925,30418995
2014-07-08,15.111482620239258,15.231098976990316,15.078256287888399,15.217808444049972,42234379
2014-07-09,15.151351928710938,15.164642459642222,15.098189804985802,15.131416132314012,23890756
2014-07-10,15.051676750183105,15.098193620197097,14.92541511414271,14.985222518446415,31814580
2014-07-11,15.078261375427246,15.091551912851934,14.958644978316556,15.031744494440838,26102370
2014-07-14,15.171292304992676,15.231099706087138,15.15135494433981,15.224454439298864,26266093
2014-07-15,15.277620315551758,15.31084821791968,15.197877094560974,15.251039241888163,36321394
2014-07-16,15.25103759765625,15.310846567239693,15.204520723759996,15.290909203853039,32831509
2014-07-17,15.051676750183105,15.24439105767206,15.038386215893393,15.1779383862235,42034342
2014-07-18,15.224454879760742,15.2377454137218,15.098193246842598,15.098193246842598,25827980
2014-07-21,15.184587478637695,15.20452328509445,15.11813323015999,15.144715865724185,18265332
2014-07-22,15.23110294342041,15.257684016223244,15.197876602416866,15.224457675219702,15999553
2014-07-23,15.264325141906738,15.290906207495857,15.211163010728502,15.23774407631762,17625827
2014-07-24,15.297561645507812,15.324142726059993,15.270979004666799,15.304205355357025,25123971
2014-07-25,15.211163520812988,15.284261453634297,15.197872987572751,15.237744587293465,44700318
2014-07-28,15.217809677124023,15.257681279175783,15.118129111706528,15.197873876098143,51911024
2014-07-29,15.13806438446045,15.277616547059763,15.131419117683723,15.2377449463994,34997453
2014-07-30,15.20451831817627,15.26432571800902,15.111483024815087,15.197873051528186,49021005
2014-07-31,14.892189979553223,15.138066444032278,14.88554471187239,15.098194837947283,61818850
2014-08-01,14.7659273147583,14.91212475394,14.69947464253396,14.852317348938094,61016238
2014-08-04,14.885542869567871,14.905478670143019,14.752635972112147,14.819088640695977,32232135
2014-08-05,14.732704162597656,14.858965827399034,14.672896744670496,14.812447386500535,49123055
2014-08-06,14.792510032653809,14.872254808500774,14.686185745242286,14.686185745242286,45635509
2014-08-07,14.726055145263672,14.892188379725491,14.686183543461976,14.858962044890745,49004387
2014-08-08,14.872254371643066,14.87889963941109,14.686185313850173,14.719411652690283,62985100
2014-08-11,14.885542869567871,14.951995538151701,14.872252335851105,14.898833403284636,28040580
2014-08-12,14.918766975402832,14.958638570597401,14.839023785013692,14.839023785013692,27079046
2014-08-13,14.985223770141602,15.018451668929494,14.938706896242119,14.951997431641972,27864301
2014-08-14,15.078261375427246,15.078261375427246,14.99851659059062,15.005163419591462,26959269
2014-08-15,15.005162239074707,15.144714431343294,14.918772192322391,15.144714431343294,48988876
2014-08-18,15.171292304992676,15.184582838569224,15.071611742880528,15.078257009668802,30915826
2014-08-19,15.19787883758545,15.237750452653664,15.184588299229379,15.204524106763486,24872847
2014-08-20,15.237741470336914,15.290903592423287,15.151351461658871,15.171288817728948,32671479
2014-08-21,15.417176246643066,15.443757326744649,15.244397665693976,15.270978745795558,46030414
2014-08-22,15.364008903503418,15.457042652474698,15.34407310015243,15.41717104577272,30347351
2014-08-25,15.496915817260742,15.543432691739765,15.437106846928003,15.437106846928003,33893123
2014-08-26,15.530147552490234,15.57666444313265,15.476985391756047,15.48363066184782,17016729
2014-08-27,15.496915817260742,15.570013762870637,15.470333185841591,15.570013762870637,21784145
2014-08-28,15.450397491455078,15.470333294943826,15.390590080988837,15.423816420136749,25850015
2014-08-29,15.523496627807617,15.543432430821118,15.45704239080769,15.496915557122946,28003280
2014-09-02,15.583303451538086,15.596593986381228,15.496914975057667,15.570012916694944,36352415
2014-09-03,15.55672550201416,15.656404533330022,15.523499158242206,15.643115556109748,24151728
2014-09-04,15.570013046264648,15.669692058417713,15.516850906449681,15.570013046264648,31148855
2014-09-05,15.589948654174805,15.596593921568761,15.4570417460075,15.55007704981107,30005256
2014-09-08,15.596596717834473,15.656404135102763,15.543434569151549,15.576660912078376,26755908
2014-09-09,15.43710994720459,15.56337162072198,15.41052887073537,15.56337162072198,38428619
2014-09-10,15.516853332519531,15.536789138067121,15.443753818556589,15.443753818556589,38567107
2014-09-11,15.55672550201416,15.570016039522942,15.4503996416554,15.463691739452688,36650440
2014-09-12,15.543431282043457,15.616530781311942,15.483623877423172,15.55672181640352,42971009
2014-09-15,15.536782264709473,15.576653858165752,15.490265405677148,15.54342753028552,25694294
2014-09-16,15.603240966796875,15.636467307552465,15.490271408227866,15.496916676378984,39350392
2014-09-17,15.669693946838379,15.756083994737136,15.583305459228018,15.636467605449779,54889305
2014-09-18,15.82253360748291,15.862406769701073,15.729499869646078,15.749435670611113,63655749
2014-09-19,15.78116226196289,15.934636640792872,15.741125876199387,15.907945716950536,62190612
2014-09-22,15.67440128326416,15.787839307330305,15.654383084911954,15.747802910625893,39775087
2014-09-23,15.56762981414795,15.72110417401398,15.560958650748232,15.641031412381107,39927485
2014-09-24,15.654380798339844,15.661053530149253,15.53427005903372,15.600998943864566,44279193
2014-09-25,15.394145965576172,15.62769319532087,15.394145965576172,15.601002262405714,66656804
2014-09-26,15.54094123840332,15.580977621224195,15.41415779273412,15.440848714614702,49182020
2014-09-29,15.48756217956543,15.520925841290603,15.380796895308,15.387471194389908,47184969
2014-09-30,15.46086597442627,15.554285762115706,15.427502324085877,15.520920545038974,40730589
2014-10-01,15.274033546447754,15.4608716233552,15.24734261642339,15.427507960824746,63257889
2014-10-02,15.314067840576172,15.374123991628908,15.173938910435384,15.280704182622818,69509769
2014-10-03,15.534271240234375,15.560963736238417,15.400816593898506,15.454198452432854,62092379
2014-10-06,15.48756217956543,15.641036590238102,15.467543982530325,15.641036590238102,40801003
2014-10-07,15.227322578430176,15.447525880646443,15.220651412780924,15.447525880646443,63099706
2014-10-08,15.514251708984375,15.514251708984377,15.187284720108483,15.233995409045562,72327897
2014-10-09,15.187284469604492,15.500905989821597,15.173939006338804,15.500905989821597,110277904
2014-10-10,15.067177772521973,15.327415915640978,15.060503473057265,15.153923297982653,76225243
2014-10-13,14.933720588684082,15.167267785838932,14.92037512408877,15.073847966934874,70603882
2014-10-14,14.9937744140625,15.113885156026587,14.927047094491776,14.973756218191284,78074944
2014-10-15,14.706847190856934,14.85364889443214,14.379880116243324,14.780248826013109,134405258
2014-10-16,14.706847190856934,14.820285226968945,14.439936284414221,14.4532817513995,101397347
2014-10-17,14.89367961883545,14.967081226015457,14.793588654594366,14.900353916521402,65796704
2014-10-20,14.980426788330078,14.993772250318345,14.860316063699113,14.860316063699113,60934746
2014-10-21,15.260686874389648,15.28070507032458,15.073847245523394,15.113885204130042,62988547
2014-10-22,15.120556831359863,15.300722148347656,15.120556831359863,15.287376685366093,56880817
2014-10-23,15.267359733581543,15.36745071409019,15.240668805445903,15.294050661717181,99572513
2014-10-24,15.414161682128906,15.420834414282757,15.26736000800738,15.29405093662278,32770205
2014-10-27,15.434183120727539,15.440855854283077,15.334090550657304,15.360783051616616,27325984
2014-10-28,15.60099983215332,15.60767256434266,15.474216353818996,15.474216353818996,44604546
2014-10-29,15.641042709350586,15.667733649172796,15.520931913413161,15.627697239439483,55631844
2014-10-30,15.727782249450684,15.801182298581683,15.580980584451959,15.62768970662623,41918628
2014-10-31,15.90794563293457,15.927963825710599,15.841216756944602,15.90794563293457,46879927
2014-11-03,15.967999458312988,16.008035841977183,15.901272152205998,15.947981266480891,60885014
2014-11-04,15.974677085876465,15.981349818532655,15.847895165408856,15.907949759314565,36701526
2014-11-05,16.08143424987793,16.11479789630171,15.988016039891344,16.11479789630171,30312760
2014-11-06,16.10813331604004,16.114806048700498,16.008040759396224,16.054751454756378,33192561
2014-11-07,16.114809036254883,16.154845439640052,16.034736229484544,16.114809036254883,35459694
2014-11-10,16.201549530029297,16.201549530029297,16.094784264514228,16.11480245803519,37733474
2014-11-11,16.14816665649414,16.22156826860729,16.14816665649414,16.20822123907491,47698542
2014-11-12,16.114809036254883,16.13482723794747,16.054754431177127,16.094790834562296,23048629
2014-11-13,16.10813331604004,16.161515177323704,16.041404422698513,16.128151514021415,36133543
2014-11-14,16.054746627807617,16.134819395658788,16.034728435844823,16.10145574238747,14073777
2014-11-17,16.054746627807617,16.07476481977041,15.994690485182762,16.00803594649129,19907978
2014-11-18,16.10813331604004,16.161515177323704,16.041404422698513,16.04807872209592,15630130
2014-11-19,16.07476234436035,16.101453262867178,16.00803348135705,16.08143507398706,27164231
2014-11-20,16.07476234436035,16.094780533240474,15.967997103596806,15.994688022103634,19798912
2014-11-21,16.15484046936035,16.254933013765537,16.134822273826664,16.254933013765537,25110061
2014-11-24,16.261606216430664,16.301642608657204,16.20155162809085,16.20822279339181,23038411
2014-11-25,16.248262405395508,16.294971534411825,16.19487897692561,16.294971534411825,28864242
2014-11-26,16.26827621459961,16.27494894551602,16.228239829101145,16.248258021850376,10769280
2014-11-28,16.281620025634766,16.355021625009613,16.261601834915183,16.281620025634766,9621496
2014-12-01,16.16818618774414,16.241587805927363,16.12814979604608,16.194877115542845,33654309
2014-12-02,16.321664810180664,16.335010277531218,16.15484490156158,16.15484490156158,26767603
2014-12-03,16.395057678222656,16.408403138435204,16.30163788999847,16.33500154052984,17814417
2014-12-04,16.415077209472656,16.435095401426747,16.30831195231438,16.375040825564483,20925400
2014-12-05,16.5618839263916,16.621938520659278,16.48180956729775,16.501827765386974,37209929
2014-12-08,16.641958236694336,16.728705336396974,16.535194503813674,16.541867237118716,52915889
2014-12-09,16.60191535949707,16.60191535949707,16.381713679607014,16.428422794518376,55516992
2014-12-10,16.388385772705078,16.60858744402801,16.36169328420059,16.555205600491888,63708559
2014-12-11,16.42842674255371,16.575228420004894,16.401735813332923,16.435099474858905,71819494
2014-12-12,16.10813331604004,16.401736686574083,16.088115118058667,16.301644129930267,48320689
2014-12-15,15.961335182189941,16.228247681470513,15.881262372448148,16.201556744889917,45935750
2014-12-16,15.807855606079102,16.12814987469913,15.801182874096883,15.874582925901278,45497391
2014-12-17,16.16818618774414,16.174858919693815,15.847893487422889,15.88125714717127,53873361
2014-12-18,16.5418643951416,16.555209859458866,16.328333832591728,16.415080917390767,46183796
2014-12-19,16.552602767944336,16.639793057384413,16.498948174283697,16.592845287931354,49107421
2014-12-22,16.666608810424805,16.666608810424805,16.559298122688567,16.599539040061988,19475282
2014-12-23,16.760509490966797,16.820870880106984,16.693439706070247,16.726973811148127,22928360
2014-12-24,16.733686447143555,16.814168319724207,16.726978049687315,16.814168319724207,9773278
2014-12-26,16.733686447143555,16.79404785157904,16.726978049687315,16.787341028863988,18149002
2014-12-29,16.794044494628906,16.861112708373227,16.686733777897118,16.720267884769278,22126486
2014-12-30,16.773923873901367,16.814164801772264,16.72026772866598,16.76721705258955,20298451
2014-12-31,16.586130142211914,16.847699329391634,16.56600967777361,16.834285686432768,29869969
2015-01-02,16.586130142211914,16.70014768210319,16.458700534102668,16.673320396185453,40511471
2015-01-05,16.23737335205078,16.51235620041588,16.197132420506914,16.47882209079599,50770502
2015-01-06,15.989212989807129,16.29102143076938,15.915437978064004,16.23736687677438,57454463
2015-01-07,16.15688705444336,16.197127974942454,16.029455898122322,16.123351379286877,36287049
2015-01-08,16.398334503173828,16.438576999274854,16.311145840226242,16.344679941359928,37995923
2015-01-09,16.17700958251953,16.43857874867987,16.170302761579048,16.431870352998615,36300590
2015-01-12,16.042875289916992,16.21725424933796,15.99592753250319,16.177013314411845,38356360
2015-01-13,15.989212989807129,16.257487334522505,15.87519548782738,16.150178226532503,45785445
2015-01-14,15.76118278503418,15.821544170627378,15.55326819628733,15.73435392780762,71356023
2015-01-15,15.56668472290039,15.788012993914577,15.53985743544194,15.70752955679824,58038203
2015-01-16,15.75447940826416,15.761187805763283,15.466084454932147,15.526445859753482,89499855
2015-01-20,15.687408447265625,15.861787383328608,15.633753874551145,15.801424414283895,39330942
2015-01-21,15.727643013000488,15.808126414247516,15.580091422997839,15.680695280871554,49251571
2015-01-22,16.116649627685547,16.136770092296775,15.714235611238234,15.821546330572366,97345387
2015-01-23,15.942276000976562,16.136777059005272,15.942276000976562,16.10324293684225,34069402
2015-01-26,16.022748947143555,16.029455767171946,15.875197331778374,15.915439826689282,27588310
2015-01-27,15.848370552062988,15.95567967590545,15.788009169901603,15.801421235641305,35186781
2015-01-28,15.559976577758789,15.92885647316455,15.533149292581829,15.92885647316455,85405918
2015-01-29,15.687408447265625,15.720942555212174,15.479495403256092,15.539856797559882,50409450
2015-01-30,15.43254566192627,15.687408024940678,15.425838840517516,15.506322272163443,64531113
2015-02-02,15.680700302124023,15.700820765193656,15.352062922505102,15.472787275663691,62984977
2015-02-03,15.942276000976562,15.955689649841771,15.74106969325684,15.74106969325684,66155787
2015-02-04,15.902026176452637,16.036164164958535,15.8751988936996,15.908732997140897,37523958
2015-02-05,16.062999725341797,16.089827021919554,15.935568491855937,15.948983714886337,30264135
2015-02-06,16.190420150756836,16.35138539751099,16.150179232753416,16.210540609758546,83237512
2015-02-09,16.109941482543945,16.19042491698442,16.06970212743511,16.11664987892651,37354080
2015-02-10,16.23737335205078,16.270909036411673,16.116650557419177,16.230666530126804,39742220
2015-02-11,16.23737335205078,16.284322680259628,16.130064201267135,16.217252886278846,36080733
2015-02-12,16.398334503173828,16.41845496385404,16.23066242276479,16.264196523898477,40635310
2015-02-13,16.384923934936523,16.451993724520264,16.32456254157797,16.405044399389375,23270085
2015-02-17,16.43857765197754,16.47881857493575,16.344680590334377,16.35809423132045,17869196
2015-02-18,16.337970733642578,16.418452564602504,16.297729818162615,16.418452564602504,36387868
2015-02-19,16.270906448364258,16.33797465693618,16.230663948480352,16.297733731793027,21550255
2015-02-20,16.391633987426758,16.418461278651904,16.14347996885294,16.244082310947242,40206183
2015-02-23,16.351383209228516,16.371503665537535,16.26419299048251,16.371503665537535,23616735
2015-02-24,16.431873321533203,16.485529473491194,16.358098277859916,16.3916323886205,33958612
2015-02-25,16.431873321533203,16.498943117795427,16.411752855076852,16.41845967722897,32659415
2015-02-26,16.391633987426758,16.45870379023083,16.337979404976462,16.451996967424545,33480738
2015-02-27,16.33127212524414,16.405047174049173,16.317858480006862,16.371513060955976,28937856
2015-03-02,16.45199203491211,16.465405676503106,16.304440402670412,16.337974506647903,27137641
2015-03-03,16.405046463012695,16.45199579404943,16.324564595077312,16.405046463012695,31729394
2015-03-04,16.304439544677734,16.358094108218243,16.24407658595401,16.33797364689055,47685247
2015-03-05,16.371509552001953,16.405043657907687,16.277612480725075,16.331268624915076,25112031
2015-03-06,16.250783920288086,16.53918035791946,16.223956637669485,16.43186965270435,74347599
2015-03-09,16.324554443359375,16.358088534145338,16.257484687047327,16.264191505204522,26666907
2015-03-10,15.975805282592773,16.190425152994358,15.975805282592773,16.183718331254966,49650662
2015-03-11,16.076406478881836,16.136769445035217,16.002631444933183,16.022751908737362,36531648
2015-03-12,16.425168991088867,16.438582636141945,16.19042705317774,16.210547520757355,50418806
2015-03-13,16.311147689819336,16.41845682561539,16.217250621257005,16.384922720679125,40917578
2015-03-16,16.512351989746094,16.525765630173556,16.378214010730883,16.378214010730883,39676730
2015-03-17,16.472110748291016,16.512351668791226,16.358093232133182,16.45869710812428,22247248
2015-03-18,16.566001892089844,16.61965801344893,16.371502585856074,16.43186395080237,58915168
2015-03-19,16.411754608154297,16.56601310887169,16.337979556600477,16.56601310887169,42486734
2015-03-20,16.634578704833984,16.648042417890796,16.439353284891165,16.493208137118412,47450742
2015-03-23,16.54033088684082,16.681701438944444,16.54033088684082,16.600917588905713,26417014
2015-03-24,16.40569496154785,16.526869966763737,16.39896310462581,16.526869966763737,22615686
2015-03-25,16.143146514892578,16.466278751031894,16.143146514892578,16.425887616669193,40570806
2015-03-26,16.12967872619629,16.20372911321967,16.008503784994268,16.075822318651888,40238682
2015-03-27,16.109485626220703,16.149876756546576,16.048898930731895,16.129682772002344,30154207
2015-03-30,16.34510612487793,16.385497261160545,16.223931135411146,16.230662991458246,43422048
2015-03-31,16.230661392211914,16.311443656817474,16.197002115292932,16.264320669130896,26132160
2015-04-01,16.217195510864258,16.27778220120924,16.102752404038498,16.190268092933152,32823015
2015-04-02,16.297983169555664,16.324910596416707,16.17680974868097,16.17680974868097,26472163
2015-04-06,16.324909210205078,16.36530192768583,16.12968538203973,16.163344662757893,19432443
2015-04-07,16.237396240234375,16.37203495334372,16.237396240234375,16.358571240094694,22346466
2015-04-08,16.297983169555664,16.365303317327363,16.250860172548837,16.250860172548837,22778055
2015-04-09,16.324909210205078,16.338372922492344,16.210467655763324,16.271054361056017,25595691
2015-04-10,16.31817054748535,16.358563248117648,16.291243134142686,16.331635834774982,18165005
2015-04-13,16.378765106201172,16.432619953595143,16.27778568671857,16.29124939856706,38112499
2015-04-14,16.378765106201172,16.419156241746652,16.284517542642817,16.36530139435268,32499016
2015-04-15,16.439350128173828,16.50666868053124,16.37203157581641,16.41242270723086,45762179
2015-04-16,16.466276168823242,16.52013258681338,16.345102784737314,16.43261689546604,27839065
