Price,Close,High,Low,Open,Volume
Ticker,XLK,XLK,XLK,XLK,XLK
Date,,,,,
2014-02-12,30.981840133666992,31.033850057602777,30.91248915930399,30.938494121271884,8047800
2014-02-13,31.207237243652344,31.233242216500607,30.765136171042588,30.808478894735646,6914300
2014-02-14,31.26793098449707,31.328611484780346,31.10322724184807,31.181245500332178,12376300
2014-02-18,31.285247802734375,31.36326600899903,31.198562376590107,31.302585549330637,5946500
2014-02-19,31.18122673034668,31.363268121614087,31.111875739290184,31.224569446338357,8611700
2014-02-20,31.285247802734375,31.35459548228238,31.042525964060797,31.181224629993846,6697000
2014-02-21,31.16388511657715,31.432611906491275,31.15521459035207,31.380601976488204,6372600
2014-02-24,31.285247802734375,31.441284215263686,31.129211390205064,31.129211390205064,7845200
2014-02-25,31.198570251464844,31.345936174474346,31.1205520255075,31.33726895240703,5611600
2014-02-26,31.224571228027344,31.345932162463864,31.103210293590827,31.21590070023191,5820700
2014-02-27,31.475954055786133,31.49329179926876,31.189886248577423,31.21589121038314,5449400
2014-02-28,31.510644912719727,31.59733368151453,31.155229227757044,31.45863495828125,9701000
2014-03-03,31.172544479370117,31.2505626615482,30.92115219159229,31.12053456247541,9027300
2014-03-04,31.57999610900879,31.666681571462718,31.46730236234794,31.510645093574905,11604900
2014-03-05,31.623332977294922,31.684013451130244,31.5626525034596,31.649337949842113,8930800
2014-03-06,31.666677474975586,31.72735795221123,31.59732977535113,31.666677474975586,8665400
2014-03-07,31.571308135986328,31.770690541783743,31.441280014144024,31.753352797504117,7197400
2014-03-10,31.519311904907227,31.623335108945756,31.397950949055936,31.55398740853275,7557700
2014-03-11,31.449941635131836,31.683996180992846,31.363256235999316,31.571302516651766,9456600
2014-03-12,31.50197410583496,31.53664960940846,31.215906161610626,31.319932672331127,6356100
2014-03-13,31.077199935913086,31.59732244317271,30.964509536818476,31.588651915957907,9397400
2014-03-14,30.88648796081543,31.120542567555116,30.860479688842,31.01651609333512,8939800
2014-03-17,31.250579833984375,31.3372685878384,31.033862909606068,31.094543383884968,16444900
2014-03-18,31.65799903869629,31.69267452964477,31.267908032617967,31.267908032617967,6864000
2014-03-19,31.527969360351562,31.744686230617347,31.328590236527486,31.59732034611838,7789400
2014-03-20,31.770692825317383,31.85737824610948,31.44128227400112,31.49329551057848,5895500
2014-03-21,31.611377716064453,31.985734685241916,31.550436192808956,31.91608533234195,9109700
2014-03-24,31.58525276184082,31.829022138986524,31.324074370172188,31.707135789881953,10354100
2014-03-25,31.776796340942383,31.84644570785546,31.52432236747939,31.646205438512666,7626300
2014-03-26,31.39373207092285,31.985738354223944,31.39373207092285,31.92479350291372,7513400
2014-03-27,31.28054428100586,31.428544147585814,31.115132079346495,31.376310463410928,12927400
2014-03-28,31.402442932128906,31.60267990358994,31.271852014579757,31.37632607704507,6355800
2014-03-31,31.646196365356445,31.768082722508773,31.559138002739864,31.602667184048155,7283500
2014-04-01,32.02055740356445,32.02055740356445,31.698437435351117,31.707141944302148,7024200
2014-04-02,32.037960052490234,32.133726227306994,31.916077037655477,32.107609387288996,10504700
2014-04-03,31.881261825561523,32.151148096354646,31.78549562234254,32.08149874089936,7762600
2014-04-04,31.271846771240234,32.098914694559014,31.184788388181175,32.04668099314935,10095800
2014-04-07,31.028057098388672,31.315355522403564,30.906174126162444,31.14123556733956,11181300
2014-04-08,31.306657791137695,31.35018696367175,30.993242435191714,31.089008607404427,7329700
2014-04-09,31.724563598632812,31.733271431204827,31.315385136504755,31.411151368406554,6656900
2014-04-10,30.99325180053711,31.77679042716682,30.941018106137786,31.724553411703507,8086800
2014-04-11,30.645009994506836,31.02807141555267,30.618889830504465,30.78430535862018,14254400
2014-04-14,30.949716567993164,31.06289508551922,30.732067361015627,30.845245878541682,4992300
2014-04-15,31.106435775756836,31.184789652111473,30.58407881410232,31.001965047638848,8589300
2014-04-16,31.4111385345459,31.419843042496396,31.062898437379452,31.28054766784256,13999700
2014-04-17,31.367616653442383,31.489499732404113,31.097733641759927,31.26314591734159,7881700
2014-04-21,31.489490509033203,31.52431518455482,31.306665944140498,31.393727632944536,3526000
2014-04-22,31.62007713317871,31.689726474863733,31.445957100029556,31.50689861347225,5478500
2014-04-23,31.28054428100586,31.567839507157732,31.271836452934487,31.567839507157732,11424100
2014-04-24,31.524309158325195,31.80289986711464,31.31536778726472,31.794195360430127,5010700
2014-04-25,31.12383460998535,31.41113313895706,31.054185274090468,31.332779296606876,6402000
2014-04-28,31.41985321044922,31.524323944982026,31.010671462020625,31.228320762918425,12069100
2014-04-29,31.637489318847656,31.707135339139615,31.437252444046116,31.49819395720035,5476100
2014-04-30,31.733253479003906,31.81160732250024,31.506896455097536,31.59395812623967,9165600
2014-05-01,31.768081665039062,31.924786048319927,31.689727812866856,31.724549164116194,4977700
2014-05-02,31.6810359954834,31.855156123982532,31.654919138581356,31.846451612036923,6720100
2014-05-05,31.846433639526367,31.846433639526367,31.489485750960544,31.602664268772553,4082200
2014-05-06,31.489490509033203,31.785493608839236,31.480786000684727,31.785493608839236,4699900
2014-05-07,31.506900787353516,31.585254641623642,31.149956189248176,31.541725460598823,6826900
2014-05-08,31.593957901000977,31.872548604543333,31.385013212812634,31.428542387541786,3787400
2014-05-09,31.62879180908203,31.64620082720895,31.4024347206626,31.56784696138132,7438500
2014-05-12,32.05537033081055,32.07278266339376,31.759367319021575,31.77677965160479,5593400
2014-05-13,32.07278823852539,32.15984659551175,31.985729881539033,32.09890508140861,5744100
2014-05-14,31.92479133605957,32.08149906635966,31.855145300961805,32.02055754025008,5111600
2014-05-15,31.733253479003906,32.003136356886586,31.602662632822295,31.97701951607553,7288300
2014-05-16,31.93349838256836,31.95091072118158,31.628790759496983,31.724553640273694,5803700
2014-05-19,32.14243698120117,32.18596948444342,31.820317047803638,31.820317047803638,3298500
2014-05-20,31.959625244140625,32.20339474004413,31.855154500790583,32.17727456340783,4237100
2014-05-21,32.177284240722656,32.18599207590866,31.985755040489366,31.985755040489366,4161400
2014-05-22,32.23820495605469,32.34267898433265,32.13373424884063,32.1772634334245,3175000
2014-05-23,32.50809097290039,32.52550331081748,32.26432488418887,32.31655857687627,3312100
2014-05-27,32.78668212890625,32.795386637436785,32.57773739247032,32.58644522206477,5674500
2014-05-28,32.699623107910156,32.83021065965015,32.673502940711074,32.80409381351492,6776900
2014-05-29,32.89113235473633,32.89984017890827,32.7344247302598,32.812778542498066,4664000
2014-05-30,32.92598342895508,32.96951262155688,32.78668801999061,32.8998665776069,6219200
2014-06-02,32.87373352050781,33.00432436819333,32.73443816613943,32.97820752708151,5461500
2014-06-03,32.82150650024414,32.89986036054672,32.717035793528666,32.82150650024414,5669300
2014-06-04,32.88242721557617,32.92595637240836,32.68219043729869,32.76924875096306,3499200
2014-06-05,33.100101470947266,33.13492615129825,32.795390499472624,32.995630750958625,5667600
2014-06-06,33.248085021972656,33.274205179916294,33.16102668499433,33.274205179916294,4798900
2014-06-09,33.35257339477539,33.40480709106287,33.230687020955024,33.29163186839726,6392000
2014-06-10,33.36997604370117,33.41350521832182,33.30032670745762,33.352563709640286,3594700
2014-06-11,33.291629791259766,33.378688160349874,33.20456810110576,33.23068494762001,4254700
2014-06-12,33.004337310791016,33.41351902767325,32.8998665843125,33.309044980130224,4818000
2014-06-13,33.19585418701172,33.256795692320594,33.05655884329671,33.204558693028865,7331700
2014-06-16,33.19585418701172,33.29162035851509,33.08267568241111,33.13491268170284,7064400
2014-06-17,33.27421951293945,33.335161039287655,33.134924121134404,33.16974547828759,7037600
2014-06-18,33.44832992553711,33.46574226134721,33.10009317252556,33.34385923173999,13035300
2014-06-19,33.38739776611328,33.5005763200606,33.25681019254122,33.5005763200606,5918700
2014-06-20,33.313926696777344,33.427627039028444,33.24395622881496,33.41013442203785,5427200
2014-06-23,33.410125732421875,33.410125732421875,33.25269555682796,33.278932807302056,3767100
2014-06-24,33.23520278930664,33.56755575138461,33.156487701876976,33.39263296416596,8471300
2014-06-25,33.36640548706055,33.41888000313402,33.130260155603,33.165242054193435,5111900
2014-06-26,33.331424713134766,33.41013983415576,33.13900923144432,33.39264721433153,11352300
2014-06-27,33.5325813293457,33.5325813293457,33.287691350171926,33.30518396816658,10883300
2014-06-30,33.541324615478516,33.655024959663784,33.48010212315774,33.50634271727779,4490400
2014-07-01,33.8824348449707,33.98738724081202,33.63754147283896,33.66378207408167,7488900
2014-07-02,33.91740798950195,33.961141201481716,33.86493347332727,33.94364858396494,4970000
2014-07-03,34.06608963012695,34.08358224562053,33.92615204255356,34.039849038698954,2193000
2014-07-07,34.101078033447266,34.12731529094079,33.97862971360115,34.06609279920552,10482200
2014-07-08,33.794960021972656,34.08358318097453,33.61129255881256,34.08358318097453,6923900
2014-07-09,33.96113967895508,33.97862895931214,33.777468871450985,33.84743933838121,7118100
2014-07-10,33.86493682861328,34.01361908767361,33.42763135649328,33.42763135649328,4421900
2014-07-11,34.039852142333984,34.039852142333984,33.856184667468106,33.94364775291059,3261300
2014-07-14,34.284759521484375,34.32848941397201,34.162314487968224,34.197296400132174,4209100
2014-07-15,34.2235107421875,34.40717815151849,34.03109535924587,34.3634482925884,7414500
2014-07-16,34.53838348388672,34.62584323319539,34.468413015339316,34.54712812426735,8064800
2014-07-17,34.092342376708984,34.54714057707621,33.98738997243248,34.503410686659066,5670700
2014-07-18,34.503387451171875,34.52962470047795,34.206019725663026,34.24974958663134,4770500
2014-07-21,34.45967483520508,34.55587924293009,34.319737208251375,34.48591209764134,6181600
2014-07-22,34.748287200927734,34.77452445767819,34.599604964174524,34.6608274541759,4789800
2014-07-23,34.80951690673828,34.90572464993389,34.678327259415695,34.82700952698986,5473400
2014-07-24,34.783267974853516,34.914457578162335,34.713297517322104,34.914457578162335,11659600
2014-07-25,34.739540100097656,34.783269970376054,34.57336192211441,34.67831761443285,4749500
2014-07-28,34.80077362060547,34.87074076796147,34.52964300070725,34.765788378739316,7762200
2014-07-29,34.73078155517578,35.05438983678313,34.71328894511261,35.05438983678313,7312400
2014-07-30,34.765785217285156,34.88823021630575,34.59961033809664,34.88823021630575,7762300
2014-07-31,34.10981750488281,34.582108086449665,34.05733966147258,34.547122857509514,17416500
2014-08-01,33.926151275634766,34.16229657489704,33.75997310038992,34.02235899048701,15507400
2014-08-04,34.17104721069336,34.25850696515663,33.85618675642437,34.031109601726676,6333700
2014-08-05,33.84743881225586,34.07483615349343,33.7075012169461,33.96113915106237,12293400
2014-08-06,33.74248123168945,33.90865605780401,33.57630306919997,33.62003293540118,9140900
2014-08-07,33.6025390625,33.943640013387586,33.488842081912274,33.882417535725025,6865000
2014-08-08,33.821197509765625,33.84743810209376,33.48009983687821,33.58505553344001,6022800
2014-08-11,33.987388610839844,34.083596367729385,33.90867347669173,33.978640631280804,6507700
2014-08-12,33.969879150390625,34.057338884370324,33.80370432127919,33.952386536319686,6704900
2014-08-13,34.30222702026367,34.30222702026367,34.04858915869084,34.04858915869084,5492700
2014-08-14,34.36346435546875,34.36346435546875,34.214778761955515,34.32847911742141,4614600
2014-08-15,34.36346435546875,34.52963923162972,34.1185710255133,34.442179472887304,8910900
2014-08-18,34.687068939208984,34.70456155796676,34.50340144681616,34.59960918179599,4248000
2014-08-19,34.90570831298828,34.91445295083323,34.739533502937455,34.7832633649114,5047800
2014-08-20,34.90570831298828,34.96693078702672,34.82699322688534,34.853230476794785,7005300
2014-08-21,35.0718994140625,35.12437727463215,34.905724526822844,34.905724526822844,3454500
2014-08-22,35.08064270019531,35.15060983522036,35.00192758805732,35.0981353180455,4407700
2014-08-25,35.115623474121094,35.25556106276649,35.04565301161075,35.24681308676505,3430700
2014-08-26,35.13311767578125,35.1768508891652,35.08938779877305,35.168102911938114,3352300
2014-08-27,35.12437057495117,35.168100448896695,35.02816285044571,35.14186319180448,4330700
2014-08-28,35.0718994140625,35.12437727463215,34.940709767202605,35.00193226967912,3528300
2014-08-29,35.22932052612305,35.238068502138134,35.03690842666987,35.13311280820881,7684000
2014-09-02,35.238075256347656,35.30804239600277,35.13311954230109,35.30804239600277,5688800
2014-09-03,35.04563903808594,35.369243957229116,35.001909184640745,35.369243957229116,6891600
2014-09-04,35.028160095214844,35.281798015074045,34.92320773872579,35.11562317260177,5213200
2014-09-05,35.238075256347656,35.24681989766357,35.01067454562269,35.0981376406615,7025200
2014-09-08,35.29054641723633,35.378009503948405,35.14186417438922,35.220579284242284,6386100
2014-09-09,35.03691101074219,35.456723808296005,34.940703285732354,35.308038232451125,8562700
2014-09-10,35.246829986572266,35.29055987842077,34.9494620510748,35.045669814967646,7229800
2014-09-11,35.32552719116211,35.34301980629563,35.05439999753051,35.17684496708997,10322200
2014-09-12,35.17685317993164,35.31679079729626,35.0631528232054,35.299298178078686,5555700
2014-09-15,34.96693801879883,35.23806855731116,34.90571553209851,35.23806855731116,6882200
2014-09-16,35.22932052612305,35.27305373344791,34.80076311989182,34.86198560649628,11910600
2014-09-17,35.299293518066406,35.430483140315346,35.08938545154236,35.22057841016683,7654500
2014-09-18,35.50920104980469,35.52669366809311,35.3692634398731,35.3692634398731,7395300
2014-09-19,35.433650970458984,35.635676837393554,35.301893367758815,35.635676837393554,15726300
2014-09-22,35.19649887084961,35.442442888678855,35.09987704934928,35.442442888678855,6380400
2014-09-23,35.1174430847168,35.275550902241015,35.055957083539134,35.14379327072558,5968500
2014-09-24,35.3458137512207,35.35459602746317,34.96811220883125,35.12621998707497,7144500
2014-09-25,34.57283020019531,35.2228256294607,34.57283020019531,35.20526108335835,9351500
2014-09-26,34.9505500793457,35.0208183530983,34.63433447062031,34.63433447062031,4881500
2014-09-29,34.94176483154297,34.99446855048314,34.55528094485496,34.669470660524226,4826400
2014-09-30,35.047176361083984,35.20528418562762,34.90663644490474,35.00325491480505,6759900
2014-10-01,34.5025749206543,34.976898307217745,34.40595311775412,34.93298021973638,13059200
2014-10-02,34.485008239746094,34.607983580089,34.13366017668688,34.52014405127264,13376800
2014-10-03,34.7661018371582,34.871505952702805,34.57285816637942,34.69583019297085,6705100
2014-10-06,34.77486801147461,35.00324404783922,34.68703184765781,34.94175806302048,6947800
2014-10-07,34.230281829833984,34.704601880378064,34.230281829833984,34.67825169721878,9006700
2014-10-08,34.88026809692383,34.94175407472448,34.0370289578854,34.274190594002675,8670600
2014-10-09,34.300559997558594,34.90664119095988,34.26542417605259,34.845151827956194,15300100
2014-10-10,33.42217254638672,34.24784730119997,33.42217254638672,34.07217160757576,30182600
2014-10-13,33.05326461791992,33.7032604859401,33.00934652155142,33.378262551930014,28603900
2014-10-14,33.1059684753418,33.4836701751622,33.01813227336621,33.32556233101709,21542100
2014-10-15,32.877601623535156,33.00935931443977,32.130983643708376,32.63165750796629,29067200
2014-10-16,32.68434143066406,32.90393523767052,32.23637153869455,32.3242077212029,27123100
2014-10-17,33.07081985473633,33.307978154400544,32.85122610630046,33.00933387323306,12785900
2014-10-20,33.307987213134766,33.32555511987572,32.71947741562296,32.88636750355864,9221400
2014-10-21,33.957984924316406,33.975552830314825,33.54514751019222,33.54514751019222,11572800
2014-10-22,33.79987716674805,34.15122858572037,33.77352698308253,34.072174683988365,12079200
2014-10-23,34.177581787109375,34.36203979052568,33.966770246965204,34.03704187725851,32216000
2014-10-24,34.47622299194336,34.50257317295037,34.133657235911734,34.326900831923474,6903200
2014-10-27,34.5113639831543,34.599200166858466,34.33568826501034,34.37082407878626,5943500
2014-10-28,34.98569107055664,35.00325562854328,34.607989409860366,34.607989409860366,7745400
2014-10-29,34.9505500793457,35.064736443035606,34.73095627892368,34.94176445091695,13176100
2014-10-30,35.064754486083984,35.12624386451899,34.7748922627568,34.92421451552655,9188200
2014-10-31,35.609336853027344,35.61811913204561,35.424878837019996,35.49514712137404,9962900
2014-11-03,35.7586555480957,35.8201415474075,35.600547735369474,35.653251456523435,9529800
2014-11-04,35.74987030029297,35.84649210568129,35.530276506496,35.70595221168065,6433200
2014-11-05,35.84649658203125,35.98703649358189,35.68838876269481,35.969468585796086,7278100
2014-11-06,35.828914642333984,35.8552648183251,35.60932090711605,35.828914642333984,8589600
2014-11-07,35.872833251953125,35.90796905428605,35.69715759102304,35.86405097673716,7475700
2014-11-10,35.969451904296875,36.004587703573605,35.79377625864746,35.855262232014624,4820900
2014-11-11,35.987037658691406,36.004605567045985,35.837712113045434,35.99581993750074,3054300
2014-11-12,36.101219177246094,36.127572711598425,35.85527519486073,35.87284310085046,4516600
2014-11-13,36.294464111328125,36.41743610698958,36.127574024464096,36.189060022294825,5396100
2014-11-14,36.54920196533203,36.54920196533203,36.303257918601545,36.303257918601545,4343300
2014-11-17,36.47892379760742,36.53162751993755,36.30325142464511,36.443791333456396,4132700
2014-11-18,36.60189437866211,36.680948283721804,36.44378991927832,36.45257219729135,4829900
2014-11-19,36.36473083496094,36.61067479312441,36.19783741986276,36.61067479312441,7167000
2014-11-20,36.54920196533203,36.54920196533203,36.171500264575165,36.24176855618259,4897400
2014-11-21,36.60189437866211,36.85662400060286,36.45257219729135,36.839056093841194,6462800
2014-11-24,36.79513168334961,36.803917310589455,36.56675563613897,36.672159707871955,3113200
2014-11-25,36.81271743774414,36.96204301661495,36.786367244717326,36.847853262270995,4744600
2014-11-26,37.14649200439453,37.16405991237085,36.82149073293636,36.82149073293636,10241000
2014-11-28,37.32215881347656,37.401212705108314,37.14648312643545,37.21675139081087,5432500
2014-12-01,36.900543212890625,37.27824484289907,36.742438748704856,37.23432675002881,11664700
2014-12-02,36.909324645996094,36.970810639171766,36.75999912632995,36.882974463416616,5630600
2014-12-03,37.041072845458984,37.10256217930327,36.83026471786489,36.988372488927844,4271700
2014-12-04,37.041072845458984,37.1552625358344,36.900532976818,37.01472266719342,3766800
2014-12-05,36.99716567993164,37.13770559003569,36.90932949264252,37.06743731035154,7179500
2014-12-08,36.61946487426758,36.98838424087241,36.46135705297063,36.92689823822759,6689900
2014-12-09,36.61067199707031,36.663375705823846,36.01337670080308,36.13634867049312,8221700
2014-12-10,36.05729675292969,36.619456274078075,35.98702848815367,36.619456274078075,8270600
2014-12-11,36.21540832519531,36.628245732667686,36.118786519128555,36.118786519128555,9038200
2014-12-12,35.67959213256836,36.20661915144015,35.63567405201273,35.93432169081965,8983000
2014-12-15,35.46000671386719,36.066087760491286,35.301898906116165,35.91676223062174,10251100
2014-12-16,34.98569107055664,35.8464984935489,34.98569107055664,35.20528490348536,15651500
2014-12-17,35.644466400146484,35.75865276097661,35.02960310421687,35.09108909873628,15283000
2014-12-18,36.66339111328125,36.68095567284557,36.17149967707331,36.27690378814062,10659300
2014-12-19,36.70399856567383,36.89824741215961,36.65985201915404,36.81878228115775,11694400
2014-12-22,37.14546203613281,37.14546203613281,36.78345505069562,36.84526087492894,6107000
2014-12-23,37.24258804321289,37.3661996970122,37.22492875436085,37.30439387011255,6699400
2014-12-24,37.207271575927734,37.330883236738366,37.19844361508346,37.330883236738366,2655600
2014-12-26,37.3662109375,37.43684811415719,37.26025854068018,37.27791783484447,2278500
2014-12-29,37.180782318115234,37.330881221521096,37.14546374031446,37.224928856283725,4638300
2014-12-30,36.9158935546875,37.16311682166804,36.880574982786165,37.11013896381604,5503400
2014-12-31,36.509742736816406,37.08365783631101,36.47442752725386,37.03951129823411,5955300
2015-01-02,36.43912124633789,36.82761562794759,36.253703702944584,36.73932252199823,8495200
2015-01-05,35.88286590576172,36.30667888478652,35.776913503047055,36.30667888478652,7194700
2015-01-06,35.45022201538086,35.98881531582389,35.28246040951954,35.98881531582389,8745600
2015-01-07,35.75041961669922,35.83871270789857,35.49436493678936,35.72392899480699,6534600
2015-01-08,36.536231994628906,36.6156971074763,35.988804164718026,36.0417820293379,14211700
2015-01-09,36.42144775390625,36.730476872431055,36.15656517114716,36.64218380089962,9169900
2015-01-12,35.99764633178711,36.49209644595693,35.874034645286116,36.403799978337766,5628700
2015-01-13,35.97114944458008,36.7481379426009,35.715094809289944,36.29783786688804,11679200
2015-01-14,35.76807403564453,35.927004287649595,35.44138557015207,35.67978094815967,8830700
2015-01-15,35.30896759033203,36.006491492780015,35.282476953310244,35.918198351153926,9327700
2015-01-16,35.65330505371094,35.68862027905611,35.17651414580326,35.194173442559084,18821500
2015-01-20,35.9534912109375,36.03295632876777,35.503187753844315,35.865194764367736,12015800
2015-01-21,36.015289306640625,36.16538818133406,35.61796380279873,35.79455328985783,13919100
2015-01-22,36.60688400268555,36.63337463226529,35.81223584678996,36.11243715941714,8812200
2015-01-23,36.5980339050293,36.76579207280288,36.47442226896829,36.5980339050293,6478800
2015-01-26,36.44795227050781,36.65102912577828,36.333171896767794,36.553908048344354,9733500
2015-01-27,35.39723587036133,35.8475359654496,35.238305632526625,35.8475359654496,10792000
2015-01-28,35.33544158935547,36.14774896539835,35.33544158935547,36.032968598022414,13047200
2015-01-29,35.670955657958984,35.74158945960333,35.017575309879156,35.35309513014532,16817600
2015-01-30,35.22947311401367,35.75041029992776,35.15883596493023,35.57382079538381,13006300
2015-02-02,35.591487884521484,35.63563442829349,34.77917733282186,35.35309250635416,15623600
2015-02-03,35.99764633178711,36.03296491883478,35.60032064791545,35.69744507821362,9883700
2015-02-04,36.06827163696289,36.33315760922489,35.93583201899695,35.93583201899695,5889400
2015-02-05,36.4037971496582,36.42145644180986,36.103595919411205,36.21837963431418,5091800
2015-02-06,36.28901290893555,36.624532718624245,36.18306052572642,36.45677449786266,4790300
2015-02-09,36.23604202270508,36.412631591145,36.1565768853154,36.19189547263656,7165700
2015-02-10,36.77464294433594,36.81878949951069,36.35082658379277,36.48326961748329,11245700
2015-02-11,36.9158935546875,36.977699371432635,36.72164477739456,36.827597124934165,6250000
2015-02-12,37.419193267822266,37.44568052813414,37.1454792279896,37.1984571167797,6769200
2015-02-13,37.65757751464844,37.68406476708221,37.43684142925933,37.50747522513785,4315800
2015-02-17,37.67523956298828,37.73704877565873,37.57811849888538,37.69289885687042,5340300
2015-02-18,37.71055603027344,37.745874616051736,37.569285055325956,37.67523744449514,3749800
2015-02-19,37.84299850463867,37.87831708991465,37.613431068510444,37.68406823906242,3125400
2015-02-20,38.037235260009766,38.09020975291268,37.64873768184384,37.8429864709268,6933500
2015-02-23,38.0637321472168,38.090219400376924,37.869483308934626,38.08139143871203,4047000
2015-02-24,38.17851638793945,38.23149089499523,37.842996581202335,38.037245422181535,4655500
2015-02-25,37.940120697021484,38.116706876676716,37.86065556891044,38.07256033176291,5867400
2015-02-26,38.17851638793945,38.23149089499523,37.948948963479396,38.05490134575646,7559400
2015-02-27,38.04607391357422,38.24915071916774,38.01075532960173,38.1696855893124,6056000
2015-03-02,38.346256256103516,38.37274349695557,38.054883134075276,38.17849811710064,6844500
2015-03-03,38.090206146240234,38.31094216087368,37.92244798765796,38.31094216087368,8612100
2015-03-04,37.940120697021484,38.01075449525048,37.73704389588559,37.99309520365186,5882700
2015-03-05,37.8959846496582,38.028427701024526,37.76354496645858,38.028427701024526,7704300
2015-03-06,37.428016662597656,37.93129475608039,37.366210817304406,37.87832024192386,8076700
2015-03-09,37.60460662841797,37.76353690888004,37.445676347955896,37.49865423083192,6249300
2015-03-10,36.83644104003906,37.40152491090785,36.83644104003906,37.39269358083241,8797900
2015-03-11,36.5980339050293,36.92472228149974,36.57154329147018,36.92472228149974,11520200
2015-03-12,36.83644104003906,36.8629282939343,36.45677468276805,36.49209326673874,12334900
2015-03-13,36.63336181640625,36.87175382205903,36.43028165606224,36.783460736125804,15187700
2015-03-16,37.06599807739258,37.09248532626983,36.71282240909122,36.82760273300258,8639400
2015-03-17,37.074832916259766,37.18078528996588,36.91590267161798,36.97770850362698,9533700
2015-03-18,37.57810592651367,37.71054553407101,36.880579208284765,37.03067810381604,15855400
2015-03-19,37.4721565246582,37.65757739560458,37.44566927230816,37.525134397523644,8992400
2015-03-20,37.71419143676758,37.90036787078023,37.634401053340504,37.696459864678054,19296100
2015-03-23,37.71419143676758,37.90036787078023,37.705323959747034,37.72305553183656,3753100
2015-03-24,37.59008026123047,37.84717964574519,37.59008026123047,37.74079357691316,7117400
2015-03-25,36.62373352050781,37.61667811167216,36.62373352050781,37.54575180704139,8174300
2015-03-26,36.65031814575195,36.83649456635745,36.29569349340225,36.41981448909058,9002400
2015-03-27,36.67691421508789,36.77443616465609,36.48187369790287,36.65918264407991,7909300
2015-03-30,37.120182037353516,37.146781076738904,36.88081097458704,36.9517372370143,6605400
2015-03-31,36.73897933959961,37.075872482774415,36.73897933959961,37.00494956849926,7963600
2015-04-01,36.68578338623047,36.80990100706843,36.42868066766523,36.7744378634143,10427800
2015-04-02,36.67691421508789,36.82763087768002,36.605991313007344,36.7478404991198,5469300
2015-04-06,37.03154373168945,37.10246664307854,36.38435652373688,36.41981967040733,7344700
2015-04-07,36.951744079589844,37.253173986822574,36.94287660416922,37.03153444862059,4684300
2015-04-08,37.06700134277344,37.18225147931323,36.88082154153357,36.951747824282336,7203500
2015-04-09,37.16452407836914,37.22658627371315,36.87196158408414,37.06700550157527,7290100
2015-04-10,37.30636215209961,37.34182190171159,37.084722652760476,37.19997275741256,4316300
2015-04-13,37.199974060058594,37.5368670577973,37.191109967832794,37.37728634212899,3887200
2015-04-14,37.084739685058594,37.26204866040416,36.9074273277611,37.21772141656777,5851300
2015-04-15,37.41275405883789,37.49254442644816,37.14678729412062,37.18224704931893,12583100
