Date,Close,High,Low,Open,Volume,Smoothed_Close,KMeans_Cluster,GMM_Cluster,DTW_Distance,Major_Event
2014-01-02,57.10305404663086,57.75098415002204,56.87398835283173,57.5808239164899,11133600,57.10305404663086,2,2,0.0,None
2014-01-03,56.89360427856445,57.39100748387636,56.77579838765521,57.16193686753455,9714300,56.998329162597656,2,2,0.007594514497465565,None
2014-01-06,56.972145080566406,57.161938750764506,56.65144820442478,57.06377133281937,9256600,56.989601135253906,2,2,0.0006329453673624141,None
2014-01-07,57.40410614013672,57.44337311377273,56.841256216154186,57.13577349819551,6651000,57.09322738647461,2,2,0.007514843052622733,None
2014-01-08,57.004878997802734,57.43028954866656,56.78890064214392,57.41065606056256,10941500,57.075557708740234,2,2,0.0012813824045554423,None
2014-01-09,56.82817077636719,57.16195004987075,56.356947104059536,57.06378261252102,12222700,57.03432655334473,2,2,0.0029900305957766826,None
2014-01-10,56.87398147583008,56.945974255641495,56.50093025010591,56.86743531586803,10470100,57.01142011369978,2,2,0.0016611456730162288,None
2014-01-13,55.74174880981445,56.80200228066765,55.68938950411,56.71692215384158,16717600,56.85271120071411,2,2,0.011509367154462491,None
2014-01-14,56.46820831298828,56.49438796137337,55.96426381303299,55.96426381303299,13222100,56.80998865763346,2,2,0.0030981841210893646,None
2014-01-15,56.3045768737793,56.59909410840231,56.21949678018044,56.546734823146274,11667900,56.759447479248045,2,2,0.0036651815421952505,None
2014-01-16,56.38312149047852,56.39620881648485,55.938077507411705,56.19986896684926,11297100,56.72523602572355,2,2,0.002480970804310423,None
2014-01-17,56.291500091552734,56.82817038279584,56.219507309156704,56.52056576587774,12632900,56.68909136454264,2,2,0.0026211645482208112,None
2014-01-21,56.75619125366211,56.88708452954773,56.27842130948864,56.6907446157193,12725800,56.69425289447491,2,2,0.00037430754172301794,None
2014-01-22,57.01795959472656,57.08340620603529,56.657995742644005,56.89360753796052,10557600,56.71737480163574,2,2,0.0016767711013777609,None
2014-01-23,56.37004089355469,56.8281772911556,56.10170821194167,56.710371359573394,14900800,56.69421920776367,2,2,0.0016792140185430404,None
2014-01-24,55.19197845458984,56.02970718119873,55.159252647696,56.02970718119873,17426100,56.60032916069031,2,2,0.00680878599436141,None
2014-01-27,54.995643615722656,55.40142072612523,54.60950498898727,55.29016095163449,16054500,56.50593589333927,2,2,0.006845278884561157,None
2014-01-28,55.41450881958008,55.4995939368707,54.976010883533824,55.12654263417705,9112800,56.4453010559082,2,2,0.004397160771987124,None
2014-01-29,55.10689163208008,55.48648900985654,54.64221414959797,54.93018526284313,20124900,56.37485845465409,2,2,0.005108407246304014,None
2014-01-30,55.28361511230469,55.57158628867085,54.9694642841545,55.47995501079779,12265700,56.32029628753662,2,2,0.003956778496459007,None
2014-01-31,54.57020568847656,55.05452151124915,54.34114009297898,54.642198446098014,15983200,56.23695863996233,2,2,0.0060435394942710274,None
2014-02-03,53.59505462646485,54.74693411525491,53.5230618463369,54.51786844814647,25172800,56.116872093894266,2,2,0.008708522558739162,None
2014-02-04,54.14482879638672,54.28226822603492,53.69978469374863,53.896124596135415,20339800,56.031131080959156,2,2,0.006217828472902559,None
2014-02-05,53.61469268798828,54.15790916866607,53.54269990171738,54.144821840824754,27270900,55.9304461479187,2,2,0.0073015424243358384,None
2014-02-06,54.41313934326172,54.5440325582343,53.73902979896639,53.75866328188667,13028300,55.86975387573242,2,2,0.004401325866894179,None
2014-02-07,55.00217819213867,55.087258297077874,54.41314863763706,54.74693288406413,12402300,55.83638558020959,2,2,0.00241982606563243,None
2014-02-10,54.73384475708008,55.06108286873052,54.50477907757623,54.98909008470684,7961000,55.795550734908495,2,2,0.002961290695175922,None
2014-02-11,55.447227478027344,55.63702618553906,54.733845784741405,54.79275124243827,10869700,55.78311061859131,2,2,0.0009021413066552519,None
2014-02-12,55.31631851196289,55.72864165614048,55.2574180589412,55.617381916039655,6812400,55.767014339052395,2,2,0.0011672815820429339,None
2014-02-13,55.5781135559082,55.72209910807874,54.90400391916138,55.05453563095515,9799000,55.76071764628092,2,2,0.00045662809732843757,None
2014-02-14,56.3045768737793,56.41583661000618,55.53884105162077,55.623921145219626,12618300,55.73410174051921,2,2,0.0019301514061017544,None
2014-02-18,56.559852600097656,56.63184540777213,56.2915198568865,56.38969232128432,8854000,55.72297668457031,2,2,0.0008067748125862029,None
2014-02-19,56.63182067871094,57.20776288861366,56.38312153832544,56.38312153832544,23822000,55.711632537841794,2,2,0.0008226629953946296,None
2014-02-20,57.004878997802734,57.11613875923034,56.53365531027711,56.61219425595051,9436900,55.69832496643066,2,2,0.0009650480393548488,None
2014-02-21,56.55326843261719,57.14229278464272,56.52054263828014,57.129205462861,11582800,55.68327128092448,2,2,0.0010916739977552548,None
2014-02-24,57.40410614013672,57.90805560366523,56.69072948837808,56.72345030198907,18613900,55.70246912638346,2,2,0.0013922031712360061,None
2014-02-25,57.377925872802734,57.48918562573965,56.91324838119238,57.29284576642575,9583300,55.71926727294922,2,2,0.0012181800801396026,None
2014-02-26,57.01795959472656,57.469544708036246,56.84124825161099,57.40409809672752,10048300,55.76180763244629,2,2,0.0030849724008813195,None
2014-02-27,57.07687377929688,57.16850005582513,56.66455553491974,57.0376068017155,9333400,55.782096481323244,2,2,0.0014713213421563287,None
2014-02-28,57.36483383178711,57.58735331937381,57.0245034477342,57.116129706535375,10474500,55.8174383799235,2,2,0.002562949233751527,None
2014-03-03,56.99831771850586,57.65279377907847,56.8150652204665,57.01795619465815,12463600,55.837944920857744,2,2,0.0014871080914121426,None
2014-03-04,57.620094299316406,57.790259536161386,57.27322265774396,57.495742203938384,10524500,55.88223139444987,2,2,0.003211598359281753,None
2014-03-05,57.08340835571289,57.49572651641591,56.93287665010328,57.4433672280946,10865400,55.8931386311849,2,2,0.000790978842098361,None
2014-03-06,57.4957389831543,57.55464444360232,57.089966893822464,57.12268771117567,7788300,55.909064610799156,2,2,0.0011549316495636786,None
2014-03-07,57.60698699951172,57.77060603267618,57.38446751117122,57.73133906255882,9852800,55.95029614766439,2,2,0.0029900582594726832,None
2014-03-10,57.69862747192383,57.73789444831591,57.2143114612202,57.54809574032515,8864500,56.033851114908856,2,2,0.006059299238490218,None
2014-03-11,57.04416275024414,57.80989890401416,56.85436400393852,57.770626926436776,12268000,56.10213508605957,2,2,0.00495186615517465,None
2014-03-12,57.05069732666016,57.19468291020352,56.586019757297926,56.64492522022833,9368700,56.15667470296224,2,2,0.00395514318375606,None
2014-03-13,56.481292724609375,57.15540234804203,56.2653144006193,57.13576886281687,11272800,56.202488072713216,2,2,0.003322326913641732,None
2014-03-14,56.533653259277344,56.756177767316935,56.337313392103006,56.41584734166985,10653400,56.24415601094564,2,2,0.0030217055278408955,None
2014-03-17,56.834739685058594,57.01145114505753,56.6122200607751,56.75620569684545,10419200,56.319640477498375,2,2,0.0054740368620170565,None
2014-03-18,57.31248092651367,57.48918730438158,56.86743690851405,57.04414827963912,6995200,56.4435546875,2,2,0.008986099846154477,None
2014-03-19,56.88051223754883,57.35173076885399,56.52709459412821,57.3320972875399,9322600,56.53474413553874,2,2,0.006612942010291695,None
2014-03-20,57.10305404663086,57.19468032415052,56.40931080447985,56.59910952027275,8713400,56.651022847493486,2,2,0.008432383304496971,None
2014-03-21,57.258934020996094,57.68643684120693,57.24578232678418,57.29839913926268,14130200,56.74588267008463,2,2,0.006879112873183657,None
2014-03-24,57.14054107666016,57.699585853465045,57.035312483560894,57.43650684399476,10044000,56.81716143290202,2,2,0.005169044612228113,None
2014-03-25,57.65353393554688,57.6995723751137,57.41676338411359,57.43649342709743,7168800,56.91448440551758,2,2,0.007057737359068894,None
2014-03-26,57.38388442993164,58.00211928908935,57.34442433860303,57.85084724263922,8564400,56.97903963724772,2,2,0.004681462746775722,None
2014-03-27,57.8508415222168,58.02842195126453,57.26549347558965,57.40360879939691,11386300,57.06352373758952,2,2,0.006126678781021022,None
2014-03-28,58.57431411743164,58.69927777104826,58.00869602543952,58.0415827820169,9955600,57.1633970896403,2,2,0.007242687610135079,None
2014-03-31,58.57431411743164,58.92289165876793,58.39673867823159,58.863701518306094,8451600,57.23905499776205,2,2,0.005486614622522423,None
2014-04-01,58.922882080078125,58.92946043388712,58.56773125941243,58.594034639020926,10247300,57.31782264709473,2,2,0.005712129073341121,None
2014-04-02,59.13335418701172,59.23858276765553,58.75188991932282,58.79792836419465,10008600,57.40120709737142,2,2,0.006046933566321633,None
2014-04-03,59.51482772827149,59.75817671978068,59.16625013084978,59.26490539864083,10792000,57.484872055053714,2,2,0.006067275604206723,None
2014-04-04,59.29778289794922,60.04755478753908,59.19254929065928,59.96205122716235,13997800,57.576355870564775,2,2,0.006634289162468221,None
2014-04-07,58.304649353027344,59.27803491933163,58.304649353027344,59.1596496458283,11244800,57.606373977661136,2,2,0.002176874690617947,None
2014-04-08,58.8900146484375,59.01497831208777,58.33754820402863,58.44936017468069,11644400,57.656776936848956,2,2,0.0036551580629652913,None
2014-04-09,59.159664154052734,59.19912926677453,58.56116430409824,59.07416560914915,7224500,57.728167088826496,2,2,0.005177122411496704,None
2014-04-10,58.33751678466797,59.317485482044894,58.21255820613272,58.93602135895101,12298300,57.77018852233887,2,2,0.0030473405529179987,None
2014-04-11,58.1731071472168,58.51511127726309,58.021840142545656,58.04814853853487,13455900,57.79713096618652,2,2,0.0019538315299854614,None
2014-04-14,58.96892929077149,59.08730955998272,58.3441161023214,58.62034676610907,9961400,57.86281801859538,2,2,0.0047635409331813205,None
2014-04-15,59.75816345214844,59.77789349776307,58.74531262881203,58.92946641163424,22442900,57.93408699035645,2,2,0.0051683345773609335,None
2014-04-16,60.47505569458008,60.48821240508966,60.02124953829638,60.10674808534929,13036700,58.04714190165202,2,2,0.008198597408536401,None
2014-04-17,61.02751541137695,61.21166919572989,60.44874565800855,60.55397424143267,18541000,58.16486778259277,2,2,0.008537330146366984,None
2014-04-21,61.441871643066406,61.48791009681017,60.97490875000391,61.08671570655089,8506400,58.292697270711265,2,2,0.00927003080196015,None
2014-04-22,61.34321594238281,61.51421806270349,60.97490831505991,61.27087410228589,6345200,58.41418355305989,2,2,0.008810029641544648,None
2014-04-23,61.665470123291016,61.83646717030704,61.3366227005185,61.3366227005185,8561700,58.56822713216146,2,2,0.011171043114809542,None
2014-04-24,61.68522262573242,61.98776176270168,61.57341566555548,61.843068041147845,8876500,58.7227113087972,2,2,0.01120299468383451,None
2014-04-25,61.3169174194336,61.704955126454834,61.12618523506509,61.51422294208634,8872100,58.88389879862468,2,2,0.011689110373392597,None
2014-04-28,61.422149658203125,61.57999508921761,60.90914824404423,61.52738329075664,11167000,59.046848678588866,2,2,0.01181691664949408,None
2014-04-29,61.70492935180664,62.25739562365877,61.68519930956431,61.718081040697065,8272600,59.209188334147136,2,2,0.011772663956925056,None
2014-04-30,61.652320861816406,61.744397749887256,61.25770491039647,61.56682232798321,10821600,59.35384966532389,2,2,0.010490654508590491,None
2014-05-01,61.51420974731445,61.731250291711305,61.33663431323528,61.5668265491951,10715300,59.50830624898275,2,2,0.011200993676481696,None
2014-05-02,61.63917922973633,62.09956374521836,61.31691006889891,61.40240861668418,8711000,59.65951042175293,2,2,0.01096513300331109,None
2014-05-05,61.928558349609375,62.03378693140981,61.29716678754995,61.40897874159406,8037300,59.81516456604004,2,2,0.01128783923985327,None
2014-05-06,62.02067184448242,62.349519510640185,61.93516823987841,61.98778507073977,7476700,59.97783559163411,2,2,0.011796694487626103,None
2014-05-07,62.55995941162109,62.64545796778827,61.94830277090803,62.29688036934815,9630900,60.14138310750325,2,2,0.01186025644009181,None
2014-05-08,61.665470123291016,62.540200454327696,61.612853331372186,62.43497188830349,10966300,60.28410263061524,2,2,0.010349837074077772,None
2014-05-09,61.60628509521485,61.85621238896686,61.36951451050993,61.74440043332367,8710800,60.409284083048504,2,2,0.009077998644685281,None
2014-05-12,62.04037857055664,62.07326031411653,61.69837431638983,61.88910649317223,5213900,60.52481956481934,2,2,0.008378485203211827,None
2014-05-13,62.27054977416992,62.36262665348294,62.066665972521605,62.158742851834624,4988800,60.648027420043945,2,2,0.008934875902161354,None
2014-05-14,62.29688262939453,62.49418815489569,62.21137905231004,62.336342730931655,4984600,60.76049410502116,2,2,0.00815593998911035,None
