Date,Close,High,Low,Open,Volume,Smoothed_Close,KMeans_Cluster,GMM_Cluster,DTW_Distance,Major_Event
2014-01-02,30.67843437194824,30.877813461628,30.626424448367008,30.877813461628,8552500,30.67843437194824,2,2,0.0,None
2014-01-03,30.53108024597168,30.756464384058592,30.51374249583612,30.756464384058592,5204800,30.60475730895996,2,2,0.0016158165654978074,None
2014-01-06,30.479061126708984,30.59175482747171,30.36636742594626,30.496398873506102,4524700,30.56285858154297,2,2,0.0009188837758695723,None
2014-01-07,30.75646209716797,30.799804815865286,30.557082945690347,30.61776341323408,7161800,30.61125946044922,2,2,0.0010614828923596331,None
2014-01-08,30.75646209716797,30.86048528340902,30.65243891092692,30.77379984601439,4696400,30.640299987792968,2,2,0.0006368897354158687,None
2014-01-09,30.55709648132324,30.886507241646733,30.479078230373965,30.886507241646733,6341900,30.62643273671468,2,2,0.000304123605114226,None
2014-01-10,30.617755889892575,30.70444130598702,30.46171949545326,30.64376085335358,12960100,30.625193187168666,2,2,2.7184643482947024e-05,None
2014-01-13,30.28835105895996,30.7391225825606,30.19299840603824,30.59175668608744,6445300,30.583087921142578,2,2,0.0009234133878335271,None
2014-01-14,30.79980087280273,30.81713861942953,30.37503765437577,30.40971314762937,6419400,30.607167137993706,2,2,0.000528082905238092,None
2014-01-15,31.17254066467285,31.25055883730357,30.929818930637563,30.97316162502449,9674000,30.663704490661623,2,2,0.0012399244392349296,None
2014-01-16,31.16390037536621,31.215910330834927,31.094549358956627,31.189905353100567,6931300,30.709176843816582,2,2,0.0009972571994574242,None
2014-01-17,30.99051856994629,31.17255998328955,30.921167570479717,31.11187951217513,6338700,30.732621987660725,2,2,0.000514177007976846,None
2014-01-21,31.14655494689941,31.23324038921404,30.886495313117887,31.23324038921404,6294200,30.76446298452524,2,2,0.0006983070186150631,None
2014-01-22,31.111860275268555,31.16387349270797,31.03384210252724,31.111860275268555,4215900,30.78927707672119,2,2,0.0005441995052704041,None
2014-01-23,31.05118560791016,31.051185607910156,30.84313931318932,30.973167420680785,6418000,30.806737645467123,2,2,0.00038292889372071315,None
2014-01-24,30.453048706054688,30.97316775531233,30.44437818135984,30.92115452765206,15496700,30.784632086753845,2,2,0.00048479847743365667,None
2014-01-27,30.166980743408203,30.51372897884127,30.01961489279271,30.496391236385996,8014000,30.748299654792337,2,2,0.0007968089802596889,None
2014-01-28,29.98494529724121,30.036958534823,29.81157114547217,29.89825987477514,13145500,30.70589107937283,2,2,0.0009300652863009073,None
2014-01-29,29.75089454650879,29.924268720761194,29.638200837219124,29.73355679839981,11219400,30.655628103958932,2,2,0.0011023206546370012,None
2014-01-30,30.11498260498047,30.219005793573636,29.950275640633954,30.106312076942476,8329900,30.62859582901001,2,2,0.0005928466186622128,None
2014-01-31,30.184324264526367,30.331693450191324,29.86358423479,29.87225145425882,10943500,30.607440040225075,2,2,0.0004639690100067817,None
2014-02-03,29.55150985717773,30.227665372337757,29.43881616903883,30.11497499103556,15975800,30.559443213722922,2,2,0.001052621592229297,None
2014-02-04,29.66420555114746,29.742223754851867,29.51683636333384,29.60352509347036,5725700,30.520519837089207,2,2,0.0008536311600784163,None
2014-02-05,29.690216064453125,29.77690150395009,29.40414816180557,29.603530624956164,9203100,30.485923846562702,2,2,0.0007587269677324926,None
2014-02-06,30.01962661743164,30.02829383862628,29.71622096621878,29.71622096621878,9139700,30.46727195739746,2,2,0.00040905582102013227,None
2014-02-07,30.427047729492188,30.4357182562646,30.080302715848248,30.21033085590083,10464800,30.465724871708797,2,2,3.39292390683088e-05,None
