Date,Close,High,Low,Open,Volume,Smoothed_Close,KMeans_Cluster,GMM_Cluster,DTW_Distance,Major_Event
2014-01-02,14.336868286132812,14.40281460135921,14.297300496996977,14.389625338313932,43679450,14.336868286132812,2,2,0.0,None
2014-01-03,14.435787200927734,14.481949614850278,14.350055455244194,14.356650085804558,30349074,14.386327743530273,2,2,0.006960105812986228,None
2014-01-06,14.448981285095217,14.547900776519832,14.42260275404865,14.508332979949984,42798546,14.407212257385254,2,2,0.002938940981809024,None
2014-01-07,14.455572128295898,14.52811306965718,14.409409711065992,14.52811306965718,58506229,14.419302225112915,2,2,0.001701342050396848,None
2014-01-08,14.501739501953123,14.521523401813427,14.442387802372211,14.48195560209282,44270453,14.435789680480957,2,2,0.0023201717120808762,None
2014-01-09,14.554498672485352,14.574284123605622,14.462173793122597,14.547904038245155,35872817,14.45557451248169,2,2,0.002784189949975646,None
2014-01-10,14.528114318847656,14.56768210844693,14.462168002848868,14.547898213647294,44795967,14.465937341962542,2,2,0.0014582931860545045,None
2014-01-13,14.310487747192385,14.53470673582353,14.284109224812113,14.508328213443257,52459804,14.446506142616272,2,2,0.0027344255404269102,None
2014-01-14,14.429189682006836,14.448975120249376,14.317080972891596,14.389621902319105,38581263,14.444582091437447,2,2,0.00027075913281060515,None
2014-01-15,14.60066032409668,14.613849590466463,14.4885500115541,14.495144644738993,75928326,14.460189914703369,2,2,0.0021963868420193933,None
2014-01-16,14.508330345153809,14.567682029229973,14.475357187333715,14.561088946065007,57911287,14.464566317471592,2,2,0.0006158625255894279,None
2014-01-17,14.46216869354248,14.554493540350094,14.429193985569198,14.528115012690776,70660016,14.464366515477499,2,2,2.811682727044129e-05,None
2014-01-21,14.47535800933838,14.55449359260043,14.389626245738684,14.54130432872342,51099056,14.465212015005259,2,2,0.0001189816162103785,None
2014-01-22,14.48194980621338,14.5149229594509,14.442382022328356,14.501733698155892,22301904,14.466407571520124,2,2,0.00016824284548855317,None
2014-01-23,14.24454402923584,14.422602203805644,14.178597704135376,14.416006022896322,64648058,14.451616668701172,2,2,0.002081426972847966,None
2014-01-24,13.921404838562012,14.1720024106554,13.921404838562012,14.1720024106554,86803719,14.418478429317474,2,2,0.00466332759603727,None
2014-01-27,13.835675239562988,14.007137252094507,13.7565396407328,13.941190919736018,79350014,14.384195888743681,2,2,0.00482435761504818,None
2014-01-28,14.02032470703125,14.033513971798792,13.895025143340352,13.90821595650714,43538500,14.36398082309299,2,2,0.0028447339163995,None
2014-01-29,13.855459213256836,13.993948060348623,13.82248604690152,13.868648479798964,79334380,14.337216527838455,2,2,0.0037663641451743946,None
2014-01-30,14.053293228149414,14.079671748973556,13.93458988444078,13.980752295883027,56607904,14.323020362854004,2,2,0.0019977334089285037,None
2014-01-31,13.888428688049316,14.020322866812393,13.8158877413491,13.842266267421904,65974214,14.302325521196638,2,2,0.0029122496545153087,None
2014-02-03,13.53890895843506,13.908212936945745,13.519125065578953,13.87523823378666,129496030,14.267624768343838,2,2,0.004883209892597273,None
2014-02-04,13.670804023742676,13.74334496897939,13.558693741796018,13.60485770989112,67895066,14.241676040317701,2,2,0.003651594705597727,None
2014-02-05,13.657614707946776,13.703777127463642,13.558693689154492,13.651020076587226,58062823,14.217340151468912,2,2,0.003424630401411166,None
2014-02-06,13.868647575378418,13.875242208219424,13.677401674589904,13.683996307430908,49232368,14.203392448425292,2,2,0.001962768985748875,None
2014-02-07,14.040108680725098,14.053297945564545,13.881835954252486,13.927998381190548,63056129,14.197112303513746,2,2,0.0008837637007212962,None
2014-02-10,14.053293228149414,14.066482488561483,13.974157665676993,14.046698597943378,53244320,14.191785671092846,2,2,0.0007495821270020464,None
2014-02-11,14.198382377624512,14.237951723246578,14.03351500746387,14.099462884567744,46243500,14.192021267754692,2,2,3.315397664915842e-05,None
2014-02-12,14.198382377624512,14.264328706329024,14.145625314660904,14.218166276235866,47764154,14.192240616370892,2,2,3.0867495500741526e-05,None
2014-02-13,14.25113582611084,14.25773200570768,14.073080783768278,14.073080783768278,39783458,14.19420379002889,2,2,0.0002762645833158661,None
2014-02-14,14.270919799804688,14.284109060843424,14.204971946212202,14.231350468289676,37421046,14.192005507151286,2,2,0.0003093499654081011,None
2014-02-18,14.297303199768066,14.32368173084524,14.231355323675798,14.28411393422948,26168844,14.187389373779297,2,2,0.0006495982448353477,None
2014-02-19,14.099461555480955,14.336869864837247,14.09286692323215,14.251138097203537,78908823,14.175738716125489,2,2,0.0016395208182276022,None
2014-02-20,14.139028549194336,14.172001708573235,14.033512890782731,14.112648473292092,39164019,14.16518726348877,2,2,0.0014848368885673757,None
2014-02-21,14.165406227111816,14.218163278953895,14.112647626870706,14.165406227111816,53100785,14.153976154327392,2,2,0.001577666034972225,None
2014-02-24,14.270919799804688,14.343460735517734,14.165404163095996,14.171998793615362,51914224,14.144523525238037,2,2,0.001330206640645537,None
2014-02-25,14.185195922851562,14.27092771555558,14.152222751965274,14.264331532978655,49380703,14.133092912038167,2,2,0.0016085554020350834,None
2014-02-26,14.165406227111816,14.231352541914417,14.09286528082896,14.218163278953895,52231699,14.128256861368815,2,2,0.0006805457671150705,None
2014-02-27,14.237951278686523,14.244544362951755,14.099462444331808,14.145624872983609,47711837,14.121882247924805,2,2,0.0008970576391618135,None
2014-02-28,14.310487747192385,14.389623314333203,14.218161370462605,14.244539892842877,69264062,14.112209828694661,2,2,0.001361136269012686,None
2014-03-03,14.198382377624512,14.218166276235866,14.106057517438195,14.17859847901316,61089483,14.101878229777018,2,2,0.0014538983132439398,None
2014-03-04,14.488545417785645,14.488545417785645,14.33686735422508,14.363245878601012,61500268,14.102757453918457,2,2,0.00012372746042421667,None
2014-03-05,14.640222549438477,14.640222549438478,14.46216597283598,14.495139126207029,58700112,14.10825293858846,2,2,0.0007733435991723603,None
2014-03-06,14.686388969421388,14.719362131784855,14.633631909639837,14.64022654211253,53457898,14.11506757736206,2,2,0.0009589795245907862,None
2014-03-07,14.752339363098145,14.831474966291395,14.692986112303675,14.778717897495897,81544764,14.131994088490805,2,2,0.002381957156424308,None
2014-03-10,14.75893211364746,14.838067706744027,14.666605706635467,14.719362768699844,29071542,14.159911664326986,2,2,0.003928657775203792,None
2014-03-11,14.660003662109377,14.791897798986945,14.627030514989622,14.77870854013904,55578050,14.187389278411866,2,2,0.0038667448367313284,None
2014-03-12,14.633633613586426,14.640228246827002,14.52811793333777,14.567685732781223,39319248,14.20783290863037,2,2,0.00287689831246829,None
2014-03-13,14.468764305114746,14.69957798616095,14.435791143308036,14.679794089076925,70116160,14.2282764116923,2,2,0.002876880418555716,None
2014-03-14,14.376440048217772,14.534711231453162,14.363249234548856,14.416006295627318,54433958,14.239047972361247,2,2,0.0015158112517166256,None
2014-03-17,14.528114318847656,14.580871371646689,14.481951897648504,14.495141160848265,46338656,14.260370826721191,2,2,0.0030006257728925068,None
2014-03-18,14.60066032409668,14.613849590466463,14.541307077033228,14.567685609772791,44158186,14.295762538909912,2,2,0.004980444078808377,None
2014-03-19,14.594059944152832,14.6995740335624,14.48854430634444,14.613843835917123,69971394,14.326537736256917,2,2,0.0043307921522341974,None
2014-03-20,14.82487678527832,14.857849945385428,14.567683039644546,14.567683039644546,112214267,14.365446472167969,2,2,0.005475371814417818,None
2014-03-21,14.82686710357666,14.99234547209796,14.807009885850633,14.926153192206804,82702027,14.39738712310791,2,2,0.004494798810491307,None
2014-03-24,14.820244789123535,14.912911784907749,14.73419531032938,14.873197358143086,68496287,14.423391660054525,2,2,0.003659448329804027,None
2014-03-25,14.80700969696045,14.89305763934221,14.734198345422792,14.866581349378592,42096507,14.448515542348225,2,2,0.0035355195628601344,None
2014-03-26,14.654767990112305,14.899675201589485,14.654767990112305,14.893056129769493,62505872,14.46372839609782,2,2,0.0021408053663785065,None
2014-03-27,14.57533836364746,14.687864144820102,14.495909497505105,14.62167186889717,81009033,14.476293595631917,2,2,0.0017682183129468232,None
2014-03-28,14.634902000427246,14.727570514326905,14.581949451991315,14.615046348900554,48922771,14.489085801442464,2,2,0.001800163420868417,None
2014-03-31,14.78714656829834,14.833481616219697,14.727574933433056,14.74081307451423,41048557,14.506293360392252,2,2,0.0024215071773081576,None
2014-04-01,14.81362533569336,14.859958832389712,14.77390935581628,14.826863477606604,51651775,14.52350409825643,2,2,0.0024219545251298324,None
2014-04-02,14.846725463867188,14.879820829290834,14.800391952274085,14.826868244613,44565278,14.548412895202636,2,2,0.0035052520092686557,None
2014-04-03,14.820244789123535,14.87981642927053,14.773909737094044,14.859959215888198,46626833,14.571120103200277,2,2,0.00319543680212675,None
2014-04-04,14.674622535705566,14.932769397993631,14.661384394474103,14.899672490777707,60202301,14.5880939801534,2,2,0.0023886226389620013,None
2014-04-07,14.449569702148438,14.66800212072211,14.436331562130292,14.661383050713034,72897112,14.594048976898193,2,2,0.0008380077267462482,None
2014-04-08,14.469428062438965,14.502524969252532,14.350284792804215,14.462810546040949,56290676,14.603523381551106,2,2,0.0013332709732214454,None
2014-04-09,14.595196723937988,14.608434869332456,14.442956497763838,14.515767851571171,44907126,14.617849731445313,2,2,0.002016053479443558,None
2014-04-10,14.257619857788086,14.608433793173637,14.25100078557846,14.608433793173637,94458692,14.618505350748698,2,2,9.226101467163517e-05,None
2014-04-11,14.085518836975098,14.257616224709777,14.025947202268297,14.092137907498076,98050873,14.611006387074788,2,2,0.0010552800900891501,None
2014-04-14,14.198046684265137,14.270856470757598,14.05242555714274,14.250999256259654,69247689,14.610995197296143,2,2,1.5746643309277886e-06,None
